Column1,WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
2020-06-21,2020-06-21,1105,dominicks,10273,1,2.17,22292.41
2020-06-28,2020-06-28,1105,dominicks,14515,1,2.17,31497.55
2020-07-05,2020-07-05,1105,dominicks,15798,1,2.21,34913.58
2020-07-12,2020-07-12,1105,dominicks,12269,1,2.47,30304.430000000004
2020-07-19,2020-07-19,1105,dominicks,10136,1,2.44,24731.84
2020-07-26,2020-07-26,1105,dominicks,17936,1,2.31,41432.16
2020-08-02,2020-08-02,1105,dominicks,12645,1,2.57,32497.649999999998
2020-08-09,2020-08-09,1105,dominicks,19623,1,2.5,49057.5
2020-08-16,2020-08-16,1105,dominicks,18919,1,2.4,45405.6
2020-08-23,2020-08-23,1105,dominicks,18168,1,2.55,46328.399999999994
2020-08-30,2020-08-30,1105,dominicks,10157,1,1.9,19298.3
2020-09-06,2020-09-06,1105,dominicks,12248,1,2.11,25843.28
2020-09-13,2020-09-13,1105,dominicks,19998,1,2.06,41195.880000000005
2020-09-20,2020-09-20,1105,dominicks,14842,1,2.55,37847.1
2020-09-27,2020-09-27,1105,dominicks,18389,1,2.09,38433.009999999995
2020-10-04,2020-10-04,1105,dominicks,15462,1,2.08,32160.960000000003
2020-10-11,2020-10-11,1105,dominicks,9466,1,1.94,18364.04
2020-10-18,2020-10-18,1105,dominicks,17279,1,2.44,42160.76
2020-10-25,2020-10-25,1105,dominicks,16843,1,2.26,38065.17999999999
2020-11-01,2020-11-01,1105,dominicks,19907,1,2.64,52554.48
2020-11-08,2020-11-08,1105,dominicks,17975,1,2.01,36129.74999999999
2020-11-15,2020-11-15,1105,dominicks,15266,1,2.31,35264.46
2020-11-22,2020-11-22,1105,dominicks,17530,1,2.02,35410.6
2020-11-29,2020-11-29,1105,dominicks,9406,1,2.05,19282.3
2020-12-06,2020-12-06,1105,dominicks,12162,1,2.49,30283.38
2020-12-13,2020-12-13,1105,dominicks,12700,1,2.39,30353.0
2020-12-20,2020-12-20,1105,dominicks,17809,1,2.25,40070.25
2020-12-27,2020-12-27,1105,dominicks,9088,1,2.15,19539.2
2020-06-14,2020-06-14,1105,minute.maid,14603,1,2.21,32272.63
2020-06-21,2020-06-21,1105,minute.maid,15456,1,2.2,34003.200000000004
2020-06-28,2020-06-28,1105,minute.maid,17519,1,1.98,34687.62
2020-07-05,2020-07-05,1105,minute.maid,18911,1,2.35,44440.85
2020-07-12,2020-07-12,1105,minute.maid,15557,1,2.59,40292.63
2020-07-19,2020-07-19,1105,minute.maid,19319,1,2.15,41535.85
2020-07-26,2020-07-26,1105,minute.maid,10750,1,2.04,21930.0
2020-08-02,2020-08-02,1105,minute.maid,19337,1,2.32,44861.84
2020-08-09,2020-08-09,1105,minute.maid,19022,1,2.19,41658.18
2020-08-16,2020-08-16,1105,minute.maid,19731,1,2.4,47354.4
2020-08-23,2020-08-23,1105,minute.maid,12599,1,2.47,31119.530000000002
2020-08-30,2020-08-30,1105,minute.maid,18526,1,2.68,49649.68
2020-09-06,2020-09-06,1105,minute.maid,15789,1,2.46,38840.94
2020-09-13,2020-09-13,1105,minute.maid,19839,1,2.34,46423.259999999995
2020-09-20,2020-09-20,1105,minute.maid,11181,1,2.28,25492.679999999997
2020-09-27,2020-09-27,1105,minute.maid,19935,1,2.31,46049.85
2020-10-04,2020-10-04,1105,minute.maid,11578,1,1.91,22113.98
2020-10-11,2020-10-11,1105,minute.maid,11611,1,2.5,29027.5
2020-10-18,2020-10-18,1105,minute.maid,12102,1,2.47,29891.940000000002
2020-10-25,2020-10-25,1105,minute.maid,15619,1,2.59,40453.21
2020-11-01,2020-11-01,1105,minute.maid,15508,1,1.98,30705.84
2020-11-08,2020-11-08,1105,minute.maid,9737,1,2.45,23855.65
2020-11-15,2020-11-15,1105,minute.maid,10338,1,2.35,24294.3
2020-11-22,2020-11-22,1105,minute.maid,11848,1,2.59,30686.32
2020-11-29,2020-11-29,1105,minute.maid,19127,1,2.29,43800.83
2020-12-06,2020-12-06,1105,minute.maid,10048,1,2.36,23713.28
2020-12-13,2020-12-13,1105,minute.maid,18280,1,2.3,42044.0
2020-12-20,2020-12-20,1105,minute.maid,15819,1,2.07,32745.329999999998
2020-12-27,2020-12-27,1105,minute.maid,14341,1,2.44,34992.04
2020-06-14,2020-06-14,1105,tropicana,9455,1,2.55,24110.25
2020-06-21,2020-06-21,1105,tropicana,18131,1,2.63,47684.53
2020-06-28,2020-06-28,1105,tropicana,16237,1,2.05,33285.85
2020-07-05,2020-07-05,1105,tropicana,14456,1,2.19,31658.64
2020-07-12,2020-07-12,1105,tropicana,17752,1,2.19,38876.88
2020-07-19,2020-07-19,1105,tropicana,16613,1,2.44,40535.72
2020-07-26,2020-07-26,1105,tropicana,12561,1,2.14,26880.54
2020-08-02,2020-08-02,1105,tropicana,13955,1,2.3,32096.499999999996
2020-08-09,2020-08-09,1105,tropicana,18207,1,2.46,44789.22
2020-08-16,2020-08-16,1105,tropicana,11140,1,2.49,27738.600000000002
2020-08-23,2020-08-23,1105,tropicana,19751,1,2.52,49772.52
2020-08-30,2020-08-30,1105,tropicana,16267,1,2.62,42619.54
2020-09-06,2020-09-06,1105,tropicana,10667,1,2.48,26454.16
2020-09-13,2020-09-13,1105,tropicana,18400,1,2.14,39376.0
2020-09-20,2020-09-20,1105,tropicana,12112,1,2.07,25071.839999999997
2020-09-27,2020-09-27,1105,tropicana,18142,1,2.27,41182.340000000004
2020-10-04,2020-10-04,1105,tropicana,14167,1,2.17,30742.39
2020-10-11,2020-10-11,1105,tropicana,10092,1,2.22,22404.24
2020-10-18,2020-10-18,1105,tropicana,11125,1,2.26,25142.499999999996
2020-10-25,2020-10-25,1105,tropicana,16295,1,2.02,32915.9
2020-11-01,2020-11-01,1105,tropicana,12031,1,2.51,30197.809999999998
2020-11-08,2020-11-08,1105,tropicana,17435,1,1.97,34346.95
2020-11-15,2020-11-15,1105,tropicana,11961,1,2.41,28826.010000000002
2020-11-22,2020-11-22,1105,tropicana,9264,1,2.09,19361.76
2020-11-29,2020-11-29,1105,tropicana,11150,1,1.96,21854.0
2020-12-06,2020-12-06,1105,tropicana,9509,1,2.41,22916.690000000002
2020-12-13,2020-12-13,1105,tropicana,9557,1,2.58,24657.06
2020-12-20,2020-12-20,1105,tropicana,13311,1,2.24,29816.640000000003
2020-12-27,2020-12-27,1105,tropicana,9591,1,2.07,19853.37
2020-06-14,2020-06-14,1106,dominicks,18658,1,2.5,46645.0
2020-06-21,2020-06-21,1106,dominicks,18826,1,2.65,49888.9
2020-06-28,2020-06-28,1106,dominicks,14947,1,2.33,34826.51
2020-07-05,2020-07-05,1106,dominicks,11012,1,2.42,26649.04
2020-07-12,2020-07-12,1106,dominicks,16362,1,2.51,41068.619999999995
2020-07-19,2020-07-19,1106,dominicks,19001,1,2.36,44842.36
2020-07-26,2020-07-26,1106,dominicks,13615,1,1.96,26685.399999999998
2020-08-02,2020-08-02,1106,dominicks,18602,1,2.35,43714.700000000004
2020-08-09,2020-08-09,1106,dominicks,19767,1,2.31,45661.770000000004
2020-08-16,2020-08-16,1106,dominicks,12029,1,1.97,23697.13
2020-08-23,2020-08-23,1106,dominicks,16338,1,1.91,31205.579999999998
2020-08-30,2020-08-30,1106,dominicks,10505,1,2.67,28048.35
2020-09-06,2020-09-06,1106,dominicks,16917,1,2.51,42461.67
2020-09-13,2020-09-13,1106,dominicks,13435,1,2.23,29960.05
2020-09-20,2020-09-20,1106,dominicks,17546,1,2.65,46496.9
2020-09-27,2020-09-27,1106,dominicks,9535,1,2.03,19356.05
2020-10-04,2020-10-04,1106,dominicks,18335,1,1.98,36303.3
2020-10-11,2020-10-11,1106,dominicks,14695,1,2.57,37766.149999999994
2020-10-18,2020-10-18,1106,dominicks,14359,1,2.2,31589.800000000003
2020-10-25,2020-10-25,1106,dominicks,15764,1,2.38,37518.32
2020-11-01,2020-11-01,1106,dominicks,11067,1,2.35,26007.45
2020-11-08,2020-11-08,1106,dominicks,19169,1,2.36,45238.84
2020-11-15,2020-11-15,1106,dominicks,19153,1,2.13,40795.89
2020-11-22,2020-11-22,1106,dominicks,13725,1,1.91,26214.75
2020-11-29,2020-11-29,1106,dominicks,18898,1,2.26,42709.479999999996
2020-12-06,2020-12-06,1106,dominicks,10514,1,1.95,20502.3
2020-12-13,2020-12-13,1106,dominicks,14146,1,2.36,33384.56
2020-12-20,2020-12-20,1106,dominicks,11518,1,1.96,22575.28
2020-12-27,2020-12-27,1106,dominicks,13674,1,2.49,34048.26
2020-06-14,2020-06-14,1106,minute.maid,13008,1,2.16,28097.280000000002
2020-06-21,2020-06-21,1106,minute.maid,13898,1,2.05,28490.899999999998
2020-06-28,2020-06-28,1106,minute.maid,10608,1,2.21,23443.68
2020-07-05,2020-07-05,1106,minute.maid,14284,1,2.42,34567.28
2020-07-12,2020-07-12,1106,minute.maid,18838,1,1.97,37110.86
2020-07-19,2020-07-19,1106,minute.maid,17530,1,2.23,39091.9
2020-07-26,2020-07-26,1106,minute.maid,18525,1,2.35,43533.75
2020-08-02,2020-08-02,1106,minute.maid,17936,1,2.51,45019.35999999999
2020-08-09,2020-08-09,1106,minute.maid,17732,1,2.57,45571.24
2020-08-16,2020-08-16,1106,minute.maid,17507,1,2.04,35714.28
2020-08-23,2020-08-23,1106,minute.maid,15066,1,2.02,30433.32
2020-08-30,2020-08-30,1106,minute.maid,9180,1,2.21,20287.8
2020-09-06,2020-09-06,1106,minute.maid,14389,1,1.98,28490.22
2020-09-13,2020-09-13,1106,minute.maid,9545,1,2.08,19853.600000000002
2020-09-20,2020-09-20,1106,minute.maid,13566,1,2.66,36085.560000000005
2020-09-27,2020-09-27,1106,minute.maid,18835,1,2.61,49159.35
2020-10-04,2020-10-04,1106,minute.maid,15889,1,1.97,31301.329999999998
2020-10-11,2020-10-11,1106,minute.maid,14345,1,2.6,37297.0
2020-10-18,2020-10-18,1106,minute.maid,18551,1,2.3,42667.299999999996
2020-10-25,2020-10-25,1106,minute.maid,14514,1,2.27,32946.78
2020-11-01,2020-11-01,1106,minute.maid,10376,1,2.09,21685.84
2020-11-08,2020-11-08,1106,minute.maid,9955,1,2.15,21403.25
2020-11-15,2020-11-15,1106,minute.maid,17675,1,2.17,38354.75
2020-11-22,2020-11-22,1106,minute.maid,12470,1,2.57,32047.899999999998
2020-11-29,2020-11-29,1106,minute.maid,10714,1,2.54,27213.56
2020-12-06,2020-12-06,1106,minute.maid,11529,1,2.11,24326.19
2020-12-13,2020-12-13,1106,minute.maid,15655,1,1.94,30370.7
2020-12-20,2020-12-20,1106,minute.maid,12173,1,2.37,28850.010000000002
2020-12-27,2020-12-27,1106,minute.maid,18613,1,2.53,47090.89
2020-06-14,2020-06-14,1106,tropicana,15541,1,2.61,40562.009999999995
2020-06-21,2020-06-21,1106,tropicana,19754,1,2.43,48002.22
2020-06-28,2020-06-28,1106,tropicana,10594,1,2.4,25425.6
2020-07-05,2020-07-05,1106,tropicana,9302,1,2.13,19813.26
2020-07-12,2020-07-12,1106,tropicana,13503,1,2.17,29301.51
2020-07-19,2020-07-19,1106,tropicana,10720,1,2.64,28300.800000000003
2020-07-26,2020-07-26,1106,tropicana,15273,1,2.06,31462.38
2020-08-02,2020-08-02,1106,tropicana,11682,1,2.68,31307.760000000002
2020-08-09,2020-08-09,1106,tropicana,13027,1,2.45,31916.15
2020-08-16,2020-08-16,1106,tropicana,15973,1,2.57,41050.61
2020-08-23,2020-08-23,1106,tropicana,17810,1,2.17,38647.7
2020-08-30,2020-08-30,1106,tropicana,17139,1,1.96,33592.44
2020-09-06,2020-09-06,1106,tropicana,16458,1,2.05,33738.899999999994
2020-09-13,2020-09-13,1106,tropicana,9163,1,2.17,19883.71
2020-09-20,2020-09-20,1106,tropicana,14104,1,2.51,35401.03999999999
2020-09-27,2020-09-27,1106,tropicana,16856,1,2.56,43151.36
2020-10-04,2020-10-04,1106,tropicana,18074,1,2.68,48438.32
2020-10-11,2020-10-11,1106,tropicana,16183,1,2.67,43208.61
2020-10-18,2020-10-18,1106,tropicana,15637,1,2.57,40187.09
2020-10-25,2020-10-25,1106,tropicana,17232,1,2.5,43080.0
2020-11-01,2020-11-01,1106,tropicana,13694,1,2.21,30263.739999999998
2020-11-08,2020-11-08,1106,tropicana,13076,1,2.29,29944.04
2020-11-15,2020-11-15,1106,tropicana,14156,1,2.46,34823.76
2020-11-22,2020-11-22,1106,tropicana,15270,1,1.92,29318.399999999998
2020-11-29,2020-11-29,1106,tropicana,17873,1,2.39,42716.47
2020-12-06,2020-12-06,1106,tropicana,16159,1,2.17,35065.03
2020-12-13,2020-12-13,1106,tropicana,19456,1,2.39,46499.840000000004
2020-12-20,2020-12-20,1106,tropicana,12666,1,2.04,25838.64
2020-12-27,2020-12-27,1106,tropicana,15431,1,2.08,32096.48
2020-06-14,2020-06-14,1107,dominicks,9478,1,2.68,25401.04
2020-06-21,2020-06-21,1107,dominicks,19431,1,2.1,40805.1
2020-06-28,2020-06-28,1107,dominicks,11334,1,2.07,23461.379999999997
2020-07-05,2020-07-05,1107,dominicks,9058,1,2.64,23913.120000000003
2020-07-12,2020-07-12,1107,dominicks,10067,1,2.02,20335.34
2020-07-19,2020-07-19,1107,dominicks,16532,1,2.32,38354.24
2020-07-26,2020-07-26,1107,dominicks,12900,1,2.48,31992.0
2020-08-02,2020-08-02,1107,dominicks,15949,1,2.05,32695.449999999997
2020-08-09,2020-08-09,1107,dominicks,16205,1,1.91,30951.55
2020-08-16,2020-08-16,1107,dominicks,15388,1,2.69,41393.72
2020-08-23,2020-08-23,1107,dominicks,13674,1,2.49,34048.26
2020-08-30,2020-08-30,1107,dominicks,13213,1,1.99,26293.87
2020-09-06,2020-09-06,1107,dominicks,17448,1,2.61,45539.28
2020-09-13,2020-09-13,1107,dominicks,19605,1,2.49,48816.450000000004
2020-09-20,2020-09-20,1107,dominicks,14121,1,2.14,30218.940000000002
2020-09-27,2020-09-27,1107,dominicks,10158,1,2.27,23058.66
2020-10-04,2020-10-04,1107,dominicks,12271,1,2.64,32395.440000000002
2020-10-11,2020-10-11,1107,dominicks,14503,1,2.64,38287.92
2020-10-18,2020-10-18,1107,dominicks,11555,1,2.41,27847.550000000003
2020-10-25,2020-10-25,1107,dominicks,13179,1,2.62,34528.98
2020-11-01,2020-11-01,1107,dominicks,9946,1,2.53,25163.379999999997
2020-11-08,2020-11-08,1107,dominicks,18575,1,2.38,44208.5
2020-11-15,2020-11-15,1107,dominicks,18657,1,2.33,43470.810000000005
2020-11-22,2020-11-22,1107,dominicks,12266,1,2.17,26617.219999999998
2020-11-29,2020-11-29,1107,dominicks,18585,1,2.36,43860.6
2020-12-06,2020-12-06,1107,dominicks,14107,1,2.21,31176.47
2020-12-13,2020-12-13,1107,dominicks,19587,1,2.61,51122.07
2020-12-20,2020-12-20,1107,dominicks,18447,1,2.29,42243.63
2020-12-27,2020-12-27,1107,dominicks,19340,1,2.37,45835.8
2020-06-14,2020-06-14,1107,minute.maid,13792,1,2.52,34755.840000000004
2020-06-21,2020-06-21,1107,minute.maid,11780,1,2.64,31099.2
2020-06-28,2020-06-28,1107,minute.maid,9532,1,1.92,18301.44
2020-07-05,2020-07-05,1107,minute.maid,11059,1,2.68,29638.120000000003
2020-07-12,2020-07-12,1107,minute.maid,15882,1,2.47,39228.54
2020-07-19,2020-07-19,1107,minute.maid,14761,1,2.35,34688.35
2020-07-26,2020-07-26,1107,minute.maid,17207,1,2.29,39404.03
2020-08-02,2020-08-02,1107,minute.maid,13613,1,2.2,29948.600000000002
2020-08-09,2020-08-09,1107,minute.maid,16526,1,2.34,38670.84
2020-08-16,2020-08-16,1107,minute.maid,18734,1,1.98,37093.32
2020-08-23,2020-08-23,1107,minute.maid,14728,1,2.57,37850.96
2020-08-30,2020-08-30,1107,minute.maid,14222,1,2.61,37119.42
2020-09-06,2020-09-06,1107,minute.maid,12633,1,2.18,27539.940000000002
2020-09-13,2020-09-13,1107,minute.maid,11848,1,2.2,26065.600000000002
2020-09-20,2020-09-20,1107,minute.maid,11882,1,2.22,26378.04
2020-09-27,2020-09-27,1107,minute.maid,12082,1,2.62,31654.84
2020-10-04,2020-10-04,1107,minute.maid,14605,1,2.22,32423.100000000002
2020-10-11,2020-10-11,1107,minute.maid,19739,1,2.6,51321.4
2020-10-18,2020-10-18,1107,minute.maid,12862,1,2.53,32540.859999999997
2020-10-25,2020-10-25,1107,minute.maid,13148,1,2.54,33395.92
2020-11-01,2020-11-01,1107,minute.maid,14671,1,2.09,30662.39
2020-11-08,2020-11-08,1107,minute.maid,15232,1,2.22,33815.04
2020-11-15,2020-11-15,1107,minute.maid,9355,1,2.1,19645.5
2020-11-22,2020-11-22,1107,minute.maid,16544,1,2.55,42187.2
2020-11-29,2020-11-29,1107,minute.maid,11009,1,2.14,23559.260000000002
2020-12-06,2020-12-06,1107,minute.maid,17354,1,2.55,44252.7
2020-12-13,2020-12-13,1107,minute.maid,12759,1,2.02,25773.18
2020-12-20,2020-12-20,1107,minute.maid,15786,1,2.62,41359.32
2020-12-27,2020-12-27,1107,minute.maid,9293,1,2.31,21466.83
2020-06-14,2020-06-14,1107,tropicana,14564,1,2.63,38303.32
2020-06-21,2020-06-21,1107,tropicana,19458,1,1.92,37359.36
2020-06-28,2020-06-28,1107,tropicana,16596,1,2.24,37175.04
2020-07-05,2020-07-05,1107,tropicana,13737,1,2.53,34754.61
2020-07-12,2020-07-12,1107,tropicana,13706,1,1.98,27137.88
2020-07-19,2020-07-19,1107,tropicana,18906,1,2.0,37812.0
2020-07-26,2020-07-26,1107,tropicana,16464,1,2.42,39842.88
2020-08-02,2020-08-02,1107,tropicana,11707,1,2.44,28565.079999999998
2020-08-09,2020-08-09,1107,tropicana,17226,1,2.68,46165.68
2020-08-16,2020-08-16,1107,tropicana,19660,1,2.59,50919.399999999994
2020-08-23,2020-08-23,1107,tropicana,14478,1,2.42,35036.76
2020-08-30,2020-08-30,1107,tropicana,14919,1,2.24,33418.560000000005
2020-09-06,2020-09-06,1107,tropicana,15207,1,2.66,40450.62
2020-09-13,2020-09-13,1107,tropicana,11919,1,2.02,24076.38
2020-09-20,2020-09-20,1107,tropicana,10754,1,1.93,20755.219999999998
2020-09-27,2020-09-27,1107,tropicana,14350,1,2.2,31570.000000000004
2020-10-04,2020-10-04,1107,tropicana,13319,1,2.39,31832.41
2020-10-11,2020-10-11,1107,tropicana,12038,1,2.58,31058.04
2020-10-18,2020-10-18,1107,tropicana,16247,1,2.06,33468.82
2020-10-25,2020-10-25,1107,tropicana,14147,1,2.54,35933.38
2020-11-01,2020-11-01,1107,tropicana,9682,1,2.53,24495.46
2020-11-08,2020-11-08,1107,tropicana,18308,1,2.41,44122.280000000006
2020-11-15,2020-11-15,1107,tropicana,19561,1,2.29,44794.69
2020-11-22,2020-11-22,1107,tropicana,19215,1,2.66,51111.9
2020-11-29,2020-11-29,1107,tropicana,12277,1,2.58,31674.66
2020-12-06,2020-12-06,1107,tropicana,13166,1,1.91,25147.059999999998
2020-12-13,2020-12-13,1107,tropicana,17108,1,2.1,35926.8
2020-12-20,2020-12-20,1107,tropicana,13149,1,2.51,33003.99
2020-12-27,2020-12-27,1107,tropicana,11703,1,2.02,23640.06
2020-06-14,2020-06-14,1108,dominicks,19311,1,2.27,43835.97
2020-06-21,2020-06-21,1108,dominicks,10549,1,2.07,21836.429999999997
2020-06-28,2020-06-28,1108,dominicks,13491,1,2.66,35886.060000000005
2020-07-05,2020-07-05,1108,dominicks,18177,1,2.14,38898.78
2020-07-12,2020-07-12,1108,dominicks,14318,1,2.04,29208.72
2020-07-19,2020-07-19,1108,dominicks,19148,1,2.48,47487.04
2020-07-26,2020-07-26,1108,dominicks,18241,1,2.17,39582.97
2020-08-02,2020-08-02,1108,dominicks,15877,1,2.3,36517.1
2020-08-09,2020-08-09,1108,dominicks,18782,1,2.6,48833.200000000004
2020-08-16,2020-08-16,1108,dominicks,19216,1,2.3,44196.799999999996
2020-08-23,2020-08-23,1108,dominicks,14697,1,2.43,35713.71
2020-08-30,2020-08-30,1108,dominicks,19820,1,2.23,44198.6
2020-09-06,2020-09-06,1108,dominicks,18605,1,1.94,36093.7
2020-09-13,2020-09-13,1108,dominicks,11870,1,2.36,28013.199999999997
2020-09-20,2020-09-20,1108,dominicks,15832,1,2.56,40529.92
2020-09-27,2020-09-27,1108,dominicks,15915,1,2.35,37400.25
2020-10-04,2020-10-04,1108,dominicks,16289,1,2.3,37464.7
2020-10-11,2020-10-11,1108,dominicks,18371,1,2.16,39681.36
2020-10-18,2020-10-18,1108,dominicks,12102,1,2.42,29286.84
2020-10-25,2020-10-25,1108,dominicks,10265,1,2.58,26483.7
2020-11-01,2020-11-01,1108,dominicks,11317,1,2.42,27387.14
2020-11-08,2020-11-08,1108,dominicks,17189,1,1.91,32830.99
2020-11-15,2020-11-15,1108,dominicks,15117,1,2.57,38850.689999999995
2020-11-22,2020-11-22,1108,dominicks,15206,1,2.52,38319.12
2020-11-29,2020-11-29,1108,dominicks,18108,1,2.42,43821.36
2020-12-06,2020-12-06,1108,dominicks,18208,1,2.08,37872.64
2020-12-13,2020-12-13,1108,dominicks,15613,1,2.01,31382.129999999997
2020-12-20,2020-12-20,1108,dominicks,10441,1,2.38,24849.579999999998
2020-12-27,2020-12-27,1108,dominicks,17977,1,2.44,43863.88
2020-06-14,2020-06-14,1108,minute.maid,17104,1,2.14,36602.560000000005
2020-06-21,2020-06-21,1108,minute.maid,17411,1,2.22,38652.420000000006
2020-06-28,2020-06-28,1108,minute.maid,12464,1,2.69,33528.159999999996
2020-07-05,2020-07-05,1108,minute.maid,15083,1,2.2,33182.600000000006
2020-07-12,2020-07-12,1108,minute.maid,16155,1,2.25,36348.75
2020-07-19,2020-07-19,1108,minute.maid,13310,1,2.53,33674.299999999996
2020-07-26,2020-07-26,1108,minute.maid,11494,1,1.95,22413.3
2020-08-02,2020-08-02,1108,minute.maid,18913,1,1.97,37258.61
2020-08-09,2020-08-09,1108,minute.maid,19040,1,2.08,39603.200000000004
2020-08-16,2020-08-16,1108,minute.maid,17864,1,1.94,34656.159999999996
2020-08-23,2020-08-23,1108,minute.maid,12232,1,2.52,30824.64
2020-08-30,2020-08-30,1108,minute.maid,12042,1,2.64,31790.88
2020-09-06,2020-09-06,1108,minute.maid,19280,1,2.03,39138.399999999994
2020-09-13,2020-09-13,1108,minute.maid,19870,1,2.35,46694.5
2020-09-20,2020-09-20,1108,minute.maid,18831,1,2.62,49337.22
2020-09-27,2020-09-27,1108,minute.maid,18425,1,2.04,37587.0
2020-10-04,2020-10-04,1108,minute.maid,17958,1,2.64,47409.12
2020-10-11,2020-10-11,1108,minute.maid,11410,1,2.04,23276.4
2020-10-18,2020-10-18,1108,minute.maid,18614,1,2.36,43929.04
2020-10-25,2020-10-25,1108,minute.maid,9909,1,2.26,22394.339999999997
2020-11-01,2020-11-01,1108,minute.maid,14584,1,2.28,33251.52
2020-11-08,2020-11-08,1108,minute.maid,17745,1,2.68,47556.600000000006
2020-11-15,2020-11-15,1108,minute.maid,10766,1,2.34,25192.44
2020-11-22,2020-11-22,1108,minute.maid,16467,1,2.51,41332.17
2020-11-29,2020-11-29,1108,minute.maid,13156,1,2.07,27232.92
2020-12-06,2020-12-06,1108,minute.maid,17341,1,2.09,36242.689999999995
2020-12-13,2020-12-13,1108,minute.maid,15003,1,1.98,29705.94
2020-12-20,2020-12-20,1108,minute.maid,16191,1,2.32,37563.119999999995
2020-12-27,2020-12-27,1108,minute.maid,12406,1,1.93,23943.579999999998
2020-06-14,2020-06-14,1108,tropicana,18791,1,2.34,43970.939999999995
2020-06-21,2020-06-21,1108,tropicana,10047,1,1.98,19893.06
2020-06-28,2020-06-28,1108,tropicana,13516,1,2.55,34465.799999999996
2020-07-05,2020-07-05,1108,tropicana,11303,1,2.55,28822.649999999998
2020-07-12,2020-07-12,1108,tropicana,15906,1,2.09,33243.54
2020-07-19,2020-07-19,1108,tropicana,16684,1,1.94,32366.96
2020-07-26,2020-07-26,1108,tropicana,16478,1,2.31,38064.18
2020-08-02,2020-08-02,1108,tropicana,17607,1,2.25,39615.75
2020-08-09,2020-08-09,1108,tropicana,15821,1,2.66,42083.86
2020-08-16,2020-08-16,1108,tropicana,17749,1,2.32,41177.68
2020-08-23,2020-08-23,1108,tropicana,11502,1,2.28,26224.559999999998
2020-08-30,2020-08-30,1108,tropicana,10300,1,2.18,22454.0
2020-09-06,2020-09-06,1108,tropicana,9514,1,2.07,19693.98
2020-09-13,2020-09-13,1108,tropicana,9710,1,2.63,25537.3
2020-09-20,2020-09-20,1108,tropicana,16441,1,2.67,43897.47
2020-09-27,2020-09-27,1108,tropicana,9641,1,2.54,24488.14
2020-10-04,2020-10-04,1108,tropicana,14337,1,1.96,28100.52
2020-10-11,2020-10-11,1108,tropicana,12436,1,2.13,26488.68
2020-10-18,2020-10-18,1108,tropicana,9038,1,1.93,17443.34
2020-10-25,2020-10-25,1108,tropicana,16603,1,2.27,37688.81
2020-11-01,2020-11-01,1108,tropicana,12049,1,2.57,30965.929999999997
2020-11-08,2020-11-08,1108,tropicana,17506,1,2.02,35362.12
2020-11-15,2020-11-15,1108,tropicana,9364,1,2.04,19102.56
2020-11-22,2020-11-22,1108,tropicana,19875,1,2.49,49488.75000000001
2020-11-29,2020-11-29,1108,tropicana,11204,1,2.56,28682.24
2020-12-06,2020-12-06,1108,tropicana,10644,1,2.3,24481.199999999997
2020-12-13,2020-12-13,1108,tropicana,10609,1,1.92,20369.28
2020-12-20,2020-12-20,1108,tropicana,12860,1,2.17,27906.2
2020-12-27,2020-12-27,1108,tropicana,12180,1,2.35,28623.0
2020-06-14,2020-06-14,1109,dominicks,15717,1,2.04,32062.68
2020-06-21,2020-06-21,1109,dominicks,13142,1,2.1,27598.2
2020-06-28,2020-06-28,1109,dominicks,12387,1,2.03,25145.609999999997
2020-07-05,2020-07-05,1109,dominicks,15709,1,2.37,37230.33
2020-07-12,2020-07-12,1109,dominicks,13945,1,2.49,34723.05
2020-07-19,2020-07-19,1109,dominicks,19481,1,2.0,38962.0
2020-07-26,2020-07-26,1109,dominicks,17177,1,2.62,45003.740000000005
2020-08-02,2020-08-02,1109,dominicks,9802,1,1.92,18819.84
2020-08-09,2020-08-09,1109,dominicks,10317,1,2.15,22181.55
2020-08-16,2020-08-16,1109,dominicks,11590,1,2.07,23991.3
2020-08-23,2020-08-23,1109,dominicks,12408,1,2.5,31020.0
2020-08-30,2020-08-30,1109,dominicks,10364,1,2.22,23008.08
2020-09-06,2020-09-06,1109,dominicks,15110,1,2.22,33544.200000000004
2020-09-13,2020-09-13,1109,dominicks,13090,1,2.17,28405.3
2020-09-20,2020-09-20,1109,dominicks,12779,1,2.09,26708.109999999997
2020-09-27,2020-09-27,1109,dominicks,19835,1,2.23,44232.05
2020-10-04,2020-10-04,1109,dominicks,11865,1,2.43,28831.95
2020-10-11,2020-10-11,1109,dominicks,11919,1,2.57,30631.829999999998
2020-10-18,2020-10-18,1109,dominicks,9303,1,1.95,18140.85
2020-10-25,2020-10-25,1109,dominicks,11592,1,2.17,25154.64
2020-11-01,2020-11-01,1109,dominicks,15012,1,2.09,31375.079999999998
2020-11-08,2020-11-08,1109,dominicks,12359,1,2.64,32627.760000000002
2020-11-15,2020-11-15,1109,dominicks,17751,1,2.3,40827.299999999996
2020-11-22,2020-11-22,1109,dominicks,11723,1,2.64,30948.72
2020-11-29,2020-11-29,1109,dominicks,16237,1,2.4,38968.799999999996
2020-12-06,2020-12-06,1109,dominicks,9357,1,2.22,20772.54
2020-12-13,2020-12-13,1109,dominicks,12063,1,2.39,28830.57
2020-12-20,2020-12-20,1109,dominicks,18468,1,1.96,36197.28
