WeekStarting,Store,Brand,forecast
1992-09-17,1107,tropicana,19281.077985491076
1992-09-24,1107,tropicana,9985.672712053572
1992-10-01,1107,tropicana,12163.955496651786
1992-06-04,1108,dominicks,17380.861188616076
1992-06-11,1108,dominicks,12573.211565290181
1992-06-18,1108,dominicks,18719.536830357145
1992-06-25,1108,dominicks,18095.831752232145
1992-07-02,1108,dominicks,11747.01450892857
1992-07-09,1108,dominicks,10775.9375
1992-07-16,1108,dominicks,15002.980398995538
1992-07-23,1108,dominicks,12638.577218191967
1992-07-30,1108,dominicks,17496.32366071429
1992-08-06,1108,dominicks,10781.223353794645
1992-08-13,1108,dominicks,14822.972516741072
1992-08-20,1108,dominicks,16362.41545758929
1992-08-27,1108,dominicks,17572.504464285717
1992-09-03,1108,dominicks,18282.303292410717
1992-09-10,1108,dominicks,19657.56752232143
1992-09-17,1108,dominicks,14706.411342075897
1992-09-24,1108,dominicks,13165.82121930804
1992-10-01,1108,dominicks,18772.92606026786
1992-06-04,1108,minute.maid,18332.912109375004
1992-06-11,1108,minute.maid,11526.701102120538
1992-06-18,1108,minute.maid,9787.612374441967
1992-06-25,1108,minute.maid,12996.904715401788
1992-07-02,1108,minute.maid,15126.355817522324
1992-07-09,1108,minute.maid,14507.098074776788
1992-07-16,1108,minute.maid,10589.53383091518
1992-07-23,1108,minute.maid,19769.914202008935
1992-07-30,1108,minute.maid,12695.452845982147
1992-08-06,1108,minute.maid,12999.450823102681
1992-08-13,1108,minute.maid,14610.447544642859
1992-08-20,1108,minute.maid,14315.734235491074
1992-08-27,1108,minute.maid,18582.097237723217
1992-09-03,1108,minute.maid,19138.21721540179
1992-09-10,1108,minute.maid,16503.419921875004
1992-09-17,1108,minute.maid,16102.80691964286
1992-09-24,1108,minute.maid,9391.105887276788
1992-10-01,1108,minute.maid,18114.041015625
1992-06-04,1108,tropicana,18156.033900669645
1992-06-11,1108,tropicana,16169.945103236612
1992-06-18,1108,tropicana,16225.127790178572
1992-06-25,1108,tropicana,17577.642438616076
1992-07-02,1108,tropicana,9500.376743861609
1992-07-09,1108,tropicana,11374.127859933038
1992-07-16,1108,tropicana,14928.419154575897
1992-07-23,1108,tropicana,15163.723632812502
1992-07-30,1108,tropicana,9189.555175781252
1992-08-06,1108,tropicana,19509.219029017862
1992-08-13,1108,tropicana,11512.308663504466
1992-08-20,1108,tropicana,14390.691894531252
1992-08-27,1108,tropicana,19479.54827008929
1992-09-03,1108,tropicana,12823.95207868304
1992-09-10,1108,tropicana,15080.419642857147
1992-09-17,1108,tropicana,17241.804408482145
1992-09-24,1108,tropicana,14154.695452008931
1992-10-01,1108,tropicana,13945.279506138395
1992-06-04,1109,dominicks,17761.89969308036
1992-06-11,1109,dominicks,17560.84974888393
1992-06-18,1109,dominicks,13568.187430245538
1992-06-25,1109,dominicks,19911.90234375
1992-07-02,1109,dominicks,19831.02176339286
1992-07-09,1109,dominicks,10680.09451729911
1992-07-16,1109,dominicks,16228.175502232145
1992-07-23,1109,dominicks,19819.920619419645
1992-07-30,1109,dominicks,17116.025948660717
1992-08-06,1109,dominicks,12122.79031808036
1992-08-13,1109,dominicks,9190.223144531252
1992-08-20,1109,dominicks,9324.481515066967
1992-08-27,1109,dominicks,11387.95424107143
1992-09-03,1109,dominicks,15283.94426618304
1992-09-10,1109,dominicks,12237.508440290183
1992-09-17,1109,dominicks,15704.220354352678
1992-09-24,1109,dominicks,16993.986049107145
1992-10-01,1109,dominicks,13099.865094866074
1992-06-04,1109,minute.maid,18234.890066964286
1992-06-11,1109,minute.maid,10003.07826450893
1992-06-18,1109,minute.maid,11483.7216796875
1992-06-25,1109,minute.maid,9555.41664341518
1992-07-02,1109,minute.maid,19262.613420758928
1992-07-09,1109,minute.maid,16494.90555245536
1992-07-16,1109,minute.maid,19816.99930245536
1992-07-23,1109,minute.maid,10672.13051060268
1992-07-30,1109,minute.maid,10321.763532366072
1992-08-06,1109,minute.maid,16337.432965959822
1992-08-13,1109,minute.maid,12404.773507254467
1992-08-20,1109,minute.maid,16493.606305803572
1992-08-27,1109,minute.maid,15623.654227120534
1992-09-03,1109,minute.maid,17319.935407366076
1992-09-10,1109,minute.maid,12374.980817522326
1992-09-17,1109,minute.maid,15892.019391741072
1992-09-24,1109,minute.maid,19556.451032366076
1992-10-01,1109,minute.maid,14172.331473214286
1992-06-04,1109,tropicana,14398.083426339288
1992-06-11,1109,tropicana,17810.451869419645
1992-06-18,1109,tropicana,18514.01604352679
1992-06-25,1109,tropicana,18131.98479352679
1992-07-02,1109,tropicana,12575.007742745538
1992-07-09,1109,tropicana,19623.326869419645
1992-07-16,1109,tropicana,11893.485770089286
1992-07-23,1109,tropicana,11191.216796875002
1992-07-30,1109,tropicana,16488.552594866072
1992-08-06,1109,tropicana,16286.793666294645
1992-08-13,1109,tropicana,12233.261300223217
1992-08-20,1109,tropicana,10011.805175781252
1992-08-27,1109,tropicana,14972.34305245536
1992-09-03,1109,tropicana,17971.24428013393
1992-09-10,1109,tropicana,12598.82889229911
1992-09-17,1109,tropicana,11875.407087053572
1992-09-24,1109,tropicana,9029.047572544645
1992-10-01,1109,tropicana,13905.69803292411
1992-06-04,1110,dominicks,9356.254673549109
1992-06-11,1110,dominicks,16924.38448660715
1992-06-18,1110,dominicks,12225.688685825895
1992-06-25,1110,dominicks,10394.136021205359
1992-07-02,1110,dominicks,15705.369907924107
1992-07-09,1110,dominicks,13715.539202008933
1992-07-16,1110,dominicks,12191.97509765625
1992-07-23,1110,dominicks,10932.558942522322
1992-07-30,1110,dominicks,19638.077985491076
1992-08-06,1110,dominicks,9461.654087611609
1992-08-13,1110,dominicks,9651.808663504466
1992-08-20,1110,dominicks,9852.923618861609
1992-08-27,1110,dominicks,18653.856305803572
1992-09-03,1110,dominicks,11662.609026227681
1992-09-10,1110,dominicks,14750.59228515625
1992-09-17,1110,dominicks,19473.122209821435
1992-09-24,1110,dominicks,14558.056222098217
1992-10-01,1110,dominicks,18397.370535714286
1992-06-04,1110,minute.maid,15087.8037109375
1992-06-11,1110,minute.maid,14866.543108258931
1992-06-18,1110,minute.maid,18398.803152901786
1992-06-25,1110,minute.maid,11695.873256138393
1992-07-02,1110,minute.maid,9024.753487723217
1992-07-09,1110,minute.maid,9711.28941127232
1992-07-16,1110,minute.maid,13976.520717075897
1992-07-23,1110,minute.maid,19563.50320870536
1992-07-30,1110,minute.maid,18121.979352678576
1992-08-06,1110,minute.maid,17061.59388950893
1992-08-13,1110,minute.maid,9550.52845982143
1992-08-20,1110,minute.maid,10010.761230468752
1992-08-27,1110,minute.maid,9762.88344029018
1992-09-03,1110,minute.maid,11673.905064174109
1992-09-10,1110,minute.maid,15698.413085937502
1992-09-17,1110,minute.maid,11067.447963169643
1992-09-24,1110,minute.maid,15298.503906250004
1992-10-01,1110,minute.maid,9640.918247767859
1992-06-04,1110,tropicana,18094.89229910715
1992-06-11,1110,tropicana,10198.965750558038
1992-06-18,1110,tropicana,15532.302664620536
1992-06-25,1110,tropicana,18252.762695312504
1992-07-02,1110,tropicana,13386.507952008931
1992-07-09,1110,tropicana,9537.254534040181
1992-07-16,1110,tropicana,19197.97767857143
1992-07-23,1110,tropicana,19150.463867187504
1992-07-30,1110,tropicana,18368.509626116076
1992-08-06,1110,tropicana,12828.17557198661
1992-08-13,1110,tropicana,12405.784598214288
1992-08-20,1110,tropicana,12583.339983258931
1992-08-27,1110,tropicana,16601.292968750004
1992-09-03,1110,tropicana,13005.366350446431
1992-09-10,1110,tropicana,18029.738281250004
1992-09-17,1110,tropicana,12911.069614955362
1992-09-24,1110,tropicana,17947.707031250004
1992-10-01,1110,tropicana,11332.975516183038
1992-06-04,1111,dominicks,17853.346400669645
1992-06-11,1111,dominicks,14237.18645368304
1992-06-18,1111,dominicks,10150.202357700895
1992-06-25,1111,dominicks,19533.12234933036
1992-07-02,1111,dominicks,15936.65227399554
1992-07-09,1111,dominicks,14453.046037946431
1992-07-16,1111,dominicks,15025.484165736609
1992-07-23,1111,dominicks,13306.814871651788
1992-07-30,1111,dominicks,9164.302455357143
1992-08-06,1111,dominicks,19963.125837053576
1992-08-13,1111,dominicks,13026.88797433036
1992-08-20,1111,dominicks,18424.013253348217
1992-08-27,1111,dominicks,9230.293805803574
1992-09-03,1111,dominicks,12648.641810825899
1992-09-10,1111,dominicks,17127.206054687504
1992-09-17,1111,dominicks,16781.16350446429
1992-09-24,1111,dominicks,18765.02064732143
1992-10-01,1111,dominicks,15405.71540178572
1992-06-04,1111,minute.maid,19214.096400669645
1992-06-11,1111,minute.maid,14611.101492745538
1992-06-18,1111,minute.maid,19619.007254464286
1992-06-25,1111,minute.maid,19931.587472098214
1992-07-02,1111,minute.maid,12594.474400111609
1992-07-09,1111,minute.maid,15264.073939732143
1992-07-16,1111,minute.maid,17868.873744419645
1992-07-23,1111,minute.maid,17717.43094308036
1992-07-30,1111,minute.maid,13604.125069754467
1992-08-06,1111,minute.maid,11280.524274553572
1992-08-13,1111,minute.maid,9545.896275111609
1992-08-20,1111,minute.maid,18207.529994419645
1992-08-27,1111,minute.maid,12016.138183593752
1992-09-03,1111,minute.maid,14812.536690848216
1992-09-10,1111,minute.maid,13030.502162388397
1992-09-17,1111,minute.maid,16034.931361607147
1992-09-24,1111,minute.maid,9190.30712890625
1992-10-01,1111,minute.maid,13701.117675781252
1992-06-04,1111,tropicana,13511.076520647326
1992-06-11,1111,tropicana,18044.963867187504
1992-06-18,1111,tropicana,9604.44154575893
1992-06-25,1111,tropicana,18689.111607142862
1992-07-02,1111,tropicana,14815.76039341518
1992-07-09,1111,tropicana,19226.69545200893
1992-07-16,1111,tropicana,9083.845842633931
1992-07-23,1111,tropicana,10818.693638392859
1992-07-30,1111,tropicana,19644.617885044645
1992-08-06,1111,tropicana,15496.378627232147
1992-08-13,1111,tropicana,14451.264648437504
1992-08-20,1111,tropicana,11441.16015625
1992-08-27,1111,tropicana,17976.750558035717
1992-09-03,1111,tropicana,10634.429547991072
1992-09-10,1111,tropicana,16493.241071428576
1992-09-17,1111,tropicana,12809.982212611609
1992-09-24,1111,tropicana,11933.733258928574
1992-10-01,1111,tropicana,13181.252929687502
1992-06-04,1112,dominicks,17718.758510044645
1992-06-11,1112,dominicks,15941.386579241074
1992-06-18,1112,dominicks,18303.15178571429
1992-06-25,1112,dominicks,15346.787737165181
1992-07-02,1112,dominicks,12604.268345424112
1992-07-09,1112,dominicks,15830.733328683038
1992-07-16,1112,dominicks,15019.164062500002
1992-07-23,1112,dominicks,17548.121093750004
1992-07-30,1112,dominicks,10898.512974330359
1992-08-06,1112,dominicks,11221.32993861607
1992-08-13,1112,dominicks,15938.095703125002
1992-08-20,1112,dominicks,18207.391601562504
1992-08-27,1112,dominicks,15340.420898437504
1992-09-03,1112,dominicks,10349.799316406252
1992-09-10,1112,dominicks,14629.574637276788
1992-09-17,1112,dominicks,14089.451660156254
1992-09-24,1112,dominicks,11118.616420200895
1992-10-01,1112,dominicks,15821.13811383929
1992-06-04,1112,minute.maid,16796.239257812504
1992-06-11,1112,minute.maid,16763.58607700893
1992-06-18,1112,minute.maid,10989.440987723216
1992-06-25,1112,minute.maid,16825.6962890625
1992-07-02,1112,minute.maid,15656.795479910717
1992-07-09,1112,minute.maid,18948.101283482145
1992-07-16,1112,minute.maid,19455.854492187504
1992-07-23,1112,minute.maid,16390.701171875
1992-07-30,1112,minute.maid,14341.936941964288
1992-08-06,1112,minute.maid,18429.372907366076
1992-08-13,1112,minute.maid,11418.904017857147
1992-08-20,1112,minute.maid,15907.431501116074
1992-08-27,1112,minute.maid,13280.218889508931
1992-09-03,1112,minute.maid,19155.385602678576
1992-09-10,1112,minute.maid,14982.752232142859
1992-09-17,1112,minute.maid,15486.173200334826
1992-09-24,1112,minute.maid,19598.36439732143
1992-10-01,1112,minute.maid,16398.302664620536
1992-06-04,1112,tropicana,9799.954799107143
1992-06-11,1112,tropicana,16434.40248325893
1992-06-18,1112,tropicana,18130.264648437504
1992-06-25,1112,tropicana,11889.640345982143
1992-07-02,1112,tropicana,16627.18959263393
1992-07-09,1112,tropicana,15414.543526785717
1992-07-16,1112,tropicana,13815.113769531252
1992-07-23,1112,tropicana,17410.568219866072
1992-07-30,1112,tropicana,15812.134974888395
1992-08-06,1112,tropicana,11165.827497209822
1992-08-13,1112,tropicana,19203.963030133928
1992-08-20,1112,tropicana,11257.522181919645
1992-08-27,1112,tropicana,13348.302943638397
1992-09-03,1112,tropicana,17859.283342633935
1992-09-10,1112,tropicana,16241.642020089288
1992-09-17,1112,tropicana,18611.656668526786
1992-09-24,1112,tropicana,12360.310965401788
1992-10-01,1112,tropicana,11737.643484933038
1992-06-04,1113,dominicks,12037.503417968752
1992-06-11,1113,dominicks,12391.259207589288
1992-06-18,1113,dominicks,17540.987862723214
1992-06-25,1113,dominicks,19291.988002232145
1992-07-02,1113,dominicks,16464.304757254467
1992-07-09,1113,dominicks,9956.173828125
1992-07-16,1113,dominicks,12346.671037946431
1992-07-23,1113,dominicks,15213.80106026786
1992-07-30,1113,dominicks,19855.557756696428
1992-08-06,1113,dominicks,18034.86844308036
1992-08-13,1113,dominicks,11458.113978794643
1992-08-20,1113,dominicks,11042.108607700893
1992-08-27,1113,dominicks,10635.533482142859
1992-09-03,1113,dominicks,15602.672433035717
1992-09-10,1113,dominicks,14872.574707031254
1992-09-17,1113,dominicks,12761.94963727679
1992-09-24,1113,dominicks,14336.009556361612
1992-10-01,1113,dominicks,12772.808384486609
1992-06-04,1113,minute.maid,13090.041992187504
1992-06-11,1113,minute.maid,19398.082449776786
1992-06-18,1113,minute.maid,19891.444893973217
1992-06-25,1113,minute.maid,9967.6806640625
1992-07-02,1113,minute.maid,10946.118233816967
1992-07-09,1113,minute.maid,19841.346261160714
1992-07-16,1113,minute.maid,12867.76199776786
1992-07-23,1113,minute.maid,17149.183593750004
1992-07-30,1113,minute.maid,14803.738699776788
1992-08-06,1113,minute.maid,19864.919084821428
1992-08-13,1113,minute.maid,13479.051478794649
1992-08-20,1113,minute.maid,19836.65666852679
1992-08-27,1113,minute.maid,13781.470912388395
1992-09-03,1113,minute.maid,12963.866071428574
1992-09-10,1113,minute.maid,18762.171875000004
1992-09-17,1113,minute.maid,11041.142299107143
1992-09-24,1113,minute.maid,15106.87053571429
1992-10-01,1113,minute.maid,17950.067243303576
1992-06-04,1113,tropicana,14721.91162109375
1992-06-11,1113,tropicana,14473.033133370538
1992-06-18,1113,tropicana,19657.056640625004
1992-06-25,1113,tropicana,10776.277762276788
1992-07-02,1113,tropicana,12064.255789620538
1992-07-09,1113,tropicana,19960.338030133928
1992-07-16,1113,tropicana,15798.113281250004
1992-07-23,1113,tropicana,9356.400251116072
1992-07-30,1113,tropicana,19828.13797433036
1992-08-06,1113,tropicana,11314.646763392859
1992-08-13,1113,tropicana,18798.488281250004
1992-08-20,1113,tropicana,15419.963030133931
1992-08-27,1113,tropicana,19043.642438616076
1992-09-03,1113,tropicana,11177.048828125
1992-09-10,1113,tropicana,11387.502790178572
1992-09-17,1113,tropicana,14140.417480468754
1992-09-24,1113,tropicana,15470.719935825897
1992-10-01,1113,tropicana,10161.764439174109
1992-06-04,1114,dominicks,16823.637416294645
1992-06-11,1114,dominicks,12709.961077008933
1992-06-18,1114,dominicks,14448.456612723216
1992-06-25,1114,dominicks,9363.785435267859
1992-07-02,1114,dominicks,17168.934151785714
1992-07-09,1114,dominicks,12298.048270089288
1992-07-16,1114,dominicks,15009.362513950897
1992-07-23,1114,dominicks,9245.086704799109
1992-07-30,1114,dominicks,18559.334263392855
1992-08-06,1114,dominicks,11347.153180803572
1992-08-13,1114,dominicks,9295.947684151788
1992-08-20,1114,dominicks,13503.848911830362
1992-08-27,1114,dominicks,13605.128906250002
1992-09-03,1114,dominicks,16341.558384486609
1992-09-10,1114,dominicks,13413.877929687504
1992-09-17,1114,dominicks,12779.742885044647
1992-09-24,1114,dominicks,11541.40443638393
1992-10-01,1114,dominicks,12990.871930803572
1992-06-04,1114,minute.maid,15748.407784598216
1992-06-11,1114,minute.maid,9552.011160714286
1992-06-18,1114,minute.maid,18585.130580357145
1992-06-25,1114,minute.maid,13433.538225446433
1992-07-02,1114,minute.maid,11207.185407366072
1992-07-09,1114,minute.maid,18599.537388392862
1992-07-16,1114,minute.maid,18593.630440848217
1992-07-23,1114,minute.maid,14658.596330915181
1992-07-30,1114,minute.maid,17279.922433035717
1992-08-06,1114,minute.maid,12294.41385323661
1992-08-13,1114,minute.maid,10544.006626674109
1992-08-20,1114,minute.maid,13906.442940848216
1992-08-27,1114,minute.maid,18871.46986607143
1992-09-03,1114,minute.maid,12921.846540178574
1992-09-10,1114,minute.maid,12462.918666294647
1992-09-17,1114,minute.maid,16673.883510044645
1992-09-24,1114,minute.maid,14054.491350446433
1992-10-01,1114,minute.maid,11189.63783482143
1992-06-04,1114,tropicana,16613.20242745536
1992-06-11,1114,tropicana,19661.530552455362
1992-06-18,1114,tropicana,18236.388671875004
1992-06-25,1114,tropicana,18943.83035714286
1992-07-02,1114,tropicana,15412.738978794647
1992-07-09,1114,tropicana,9232.203892299109
1992-07-16,1114,tropicana,9416.737583705359
1992-07-23,1114,tropicana,15585.828683035716
1992-07-30,1114,tropicana,10198.422712053572
1992-08-06,1114,tropicana,9199.422851562502
1992-08-13,1114,tropicana,14246.818777901788
1992-08-20,1114,tropicana,16826.211914062504
1992-08-27,1114,tropicana,10379.410923549109
1992-09-03,1114,tropicana,15699.74455915179
1992-09-10,1114,tropicana,15422.576799665181
1992-09-17,1114,tropicana,15647.148856026788
1992-09-24,1114,tropicana,12588.538155691967
1992-10-01,1114,tropicana,12766.336844308038
1992-06-04,1115,dominicks,10851.191685267859
1992-06-11,1115,dominicks,13391.985560825893
1992-06-18,1115,dominicks,11653.898018973216
1992-06-25,1115,dominicks,12237.118094308038
1992-07-02,1115,dominicks,15466.388532366076
1992-07-09,1115,dominicks,10971.956821986609
1992-07-16,1115,dominicks,15188.989815848217
1992-07-23,1115,dominicks,17496.377371651786
1992-07-30,1115,dominicks,16939.86397879465
1992-08-06,1115,dominicks,18484.087611607145
1992-08-13,1115,dominicks,16229.528529575897
1992-08-20,1115,dominicks,11393.033203125
1992-08-27,1115,dominicks,16704.755440848217
1992-09-03,1115,dominicks,13357.533761160717
1992-09-10,1115,dominicks,19115.106584821435
1992-09-17,1115,dominicks,15159.175153459824
1992-09-24,1115,dominicks,10213.613351004466
1992-10-01,1115,dominicks,13404.746582031254
1992-06-04,1115,minute.maid,15764.172712053576
1992-06-11,1115,minute.maid,16487.797712053572
1992-06-18,1115,minute.maid,11556.950753348216
1992-06-25,1115,minute.maid,12247.105887276786
1992-07-02,1115,minute.maid,10820.25390625
1992-07-09,1115,minute.maid,17278.128766741072
1992-07-16,1115,minute.maid,18432.53557477679
1992-07-23,1115,minute.maid,19145.318638392862
1992-07-30,1115,minute.maid,10784.99379185268
1992-08-06,1115,minute.maid,15694.421595982145
1992-08-13,1115,minute.maid,17633.666015625004
1992-08-20,1115,minute.maid,16016.691406250004
1992-08-27,1115,minute.maid,14955.042340959822
1992-09-03,1115,minute.maid,14165.521833147326
1992-09-10,1115,minute.maid,14993.526715959826
1992-09-17,1115,minute.maid,9414.51967075893
1992-09-24,1115,minute.maid,9775.92333984375
1992-10-01,1115,minute.maid,10770.630719866072
1992-06-04,1115,tropicana,13803.672363281252
1992-06-11,1115,tropicana,17960.790736607145
1992-06-18,1115,tropicana,17485.81459263393
1992-06-25,1115,tropicana,12392.35260881697
1992-07-02,1115,tropicana,14637.455357142859
1992-07-09,1115,tropicana,19203.599469866072
1992-07-16,1115,tropicana,13165.715053013397
1992-07-23,1115,tropicana,12238.807826450893
1992-07-30,1115,tropicana,17177.716238839286
1992-08-06,1115,tropicana,18549.080357142862
1992-08-13,1115,tropicana,15272.551339285717
1992-08-20,1115,tropicana,18245.03920200893
1992-08-27,1115,tropicana,11407.06556919643
1992-09-03,1115,tropicana,10437.124581473217
1992-09-10,1115,tropicana,9910.474609375002
1992-09-17,1115,tropicana,11978.134974888395
1992-09-24,1115,tropicana,9545.736258370536
1992-10-01,1115,tropicana,10991.603515625002
1992-06-04,1116,dominicks,18054.808175223217
1992-06-11,1116,dominicks,13334.19022042411
1992-06-18,1116,dominicks,19816.816266741072
1992-06-25,1116,dominicks,14382.290457589288
1992-07-02,1116,dominicks,16942.139090401786
1992-07-09,1116,dominicks,14328.49734933036
1992-07-16,1116,dominicks,17993.126674107145
1992-07-23,1116,dominicks,13983.296247209826
1992-07-30,1116,dominicks,11066.795828683036
1992-08-06,1116,dominicks,15611.617047991074
1992-08-13,1116,dominicks,12830.912946428576
1992-08-20,1116,dominicks,15805.234444754467
1992-08-27,1116,dominicks,17617.257533482145
1992-09-03,1116,dominicks,16908.633649553572
1992-09-10,1116,dominicks,19277.60267857143
1992-09-17,1116,dominicks,12256.048270089286
1992-09-24,1116,dominicks,14476.631208147322
1992-10-01,1116,dominicks,15903.240164620536
1992-06-04,1116,minute.maid,11602.629394531252
1992-06-11,1116,minute.maid,10170.8876953125
1992-06-18,1116,minute.maid,16788.06710379465
1992-06-25,1116,minute.maid,10863.270856584824
1992-07-02,1116,minute.maid,10012.703125000002
1992-07-09,1116,minute.maid,17640.18275669643
1992-07-16,1116,minute.maid,14676.223911830359
1992-07-23,1116,minute.maid,9706.286132812502
1992-07-30,1116,minute.maid,13451.561383928572
1992-08-06,1116,minute.maid,10283.86293247768
1992-08-13,1116,minute.maid,13521.866280691967
1992-08-20,1116,minute.maid,10812.74574497768
1992-08-27,1116,minute.maid,16456.830078125004
1992-09-03,1116,minute.maid,19367.85421316965
1992-09-10,1116,minute.maid,14624.390206473217
1992-09-17,1116,minute.maid,13687.86223493304
1992-09-24,1116,minute.maid,12418.807477678576
1992-10-01,1116,minute.maid,16551.02092633929
1992-06-04,1116,tropicana,11430.96435546875
1992-06-11,1116,tropicana,15231.847307477681
1992-06-18,1116,tropicana,11670.4375
1992-06-25,1116,tropicana,9629.843191964286
1992-07-02,1116,tropicana,13655.721051897324
1992-07-09,1116,tropicana,11047.47607421875
1992-07-16,1116,tropicana,18185.00613839286
1992-07-23,1116,tropicana,18653.59514508929
1992-07-30,1116,tropicana,15760.343401227681
1992-08-06,1116,tropicana,10878.841587611609
1992-08-13,1116,tropicana,11465.01025390625
1992-08-20,1116,tropicana,10181.617885044645
1992-08-27,1116,tropicana,13277.656319754467
1992-09-03,1116,tropicana,14748.361886160716
1992-09-10,1116,tropicana,18175.23088727679
1992-09-17,1116,tropicana,16840.103236607145
1992-09-24,1116,tropicana,14471.937569754466
1992-10-01,1116,tropicana,17402.81277901786
1992-06-04,1117,dominicks,13415.938964843754
1992-06-11,1117,dominicks,19428.649414062504
1992-06-18,1117,dominicks,11080.596470424109
1992-06-25,1117,dominicks,15756.651646205362
1992-07-02,1117,dominicks,12612.930385044647
1992-07-09,1117,dominicks,11664.819684709824
1992-07-16,1117,dominicks,10113.041224888397
1992-07-23,1117,dominicks,9151.768554687502
1992-07-30,1117,dominicks,14654.355468750002
1992-08-06,1117,dominicks,19776.571149553576
1992-08-13,1117,dominicks,9040.165318080359
1992-08-20,1117,dominicks,17283.94447544643
1992-08-27,1117,dominicks,11935.741489955359
1992-09-03,1117,dominicks,10438.70166015625
1992-09-10,1117,dominicks,15916.43303571429
1992-09-17,1117,dominicks,9953.979143415178
1992-09-24,1117,dominicks,18480.19866071429
1992-10-01,1117,dominicks,9475.729840959824
1992-06-04,1117,minute.maid,11387.044921875
1992-06-11,1117,minute.maid,11362.3798828125
1992-06-18,1117,minute.maid,14615.394112723217
1992-06-25,1117,minute.maid,11268.204101562502
1992-07-02,1117,minute.maid,11148.687988281252
1992-07-09,1117,minute.maid,14385.497628348217
1992-07-16,1117,minute.maid,16607.475306919645
1992-07-23,1117,minute.maid,14943.281598772322
1992-07-30,1117,minute.maid,9251.560616629466
1992-08-06,1117,minute.maid,18854.62318638393
1992-08-13,1117,minute.maid,13914.574009486609
1992-08-20,1117,minute.maid,16395.1271623884
1992-08-27,1117,minute.maid,12888.225864955359
1992-09-03,1117,minute.maid,14046.555385044647
1992-09-10,1117,minute.maid,14245.419503348217
1992-09-17,1117,minute.maid,17210.854213169645
1992-09-24,1117,minute.maid,10204.135672433036
1992-10-01,1117,minute.maid,11780.601074218752
1992-06-04,1117,tropicana,10836.32861328125
1992-06-11,1117,tropicana,11811.880650111609
1992-06-18,1117,tropicana,14241.98723493304
1992-06-25,1117,tropicana,17629.61830357143
1992-07-02,1117,tropicana,10467.659458705359
1992-07-09,1117,tropicana,9238.376185825895
1992-07-16,1117,tropicana,13033.09905133929
1992-07-23,1117,tropicana,14603.65687779018
1992-07-30,1117,tropicana,10803.593819754466
1992-08-06,1117,tropicana,10591.87158203125
1992-08-13,1117,tropicana,9152.27699497768
1992-08-20,1117,tropicana,13946.652901785717
1992-08-27,1117,tropicana,19707.63895089286
1992-09-03,1117,tropicana,18242.85560825893
1992-09-10,1117,tropicana,19325.102818080362
1992-09-17,1117,tropicana,12532.272112165183
1992-09-24,1117,tropicana,16784.426757812504
1992-10-01,1117,tropicana,13817.961914062502
1992-06-04,1118,dominicks,19558.13643973215
1992-06-11,1118,dominicks,15463.381417410717
1992-06-18,1118,dominicks,12481.482561383931
1992-06-25,1118,dominicks,11166.475027901788
1992-07-02,1118,dominicks,17082.581194196428
1992-07-09,1118,dominicks,11365.462751116074
1992-07-16,1118,dominicks,9263.223702566966
1992-07-23,1118,dominicks,19465.013392857145
1992-07-30,1118,dominicks,18907.733816964286
1992-08-06,1118,dominicks,14467.556849888395
1992-08-13,1118,dominicks,12668.984235491074
1992-08-20,1118,dominicks,17578.457031250004
1992-08-27,1118,dominicks,10079.48842075893
1992-09-03,1118,dominicks,13071.790945870538
1992-09-10,1118,dominicks,9475.489955357143
1992-09-17,1118,dominicks,12247.869419642859
1992-09-24,1118,dominicks,13693.063755580359
1992-10-01,1118,dominicks,15062.989536830359
1992-06-04,1118,minute.maid,14132.301269531252
1992-06-11,1118,minute.maid,16836.057477678576
1992-06-18,1118,minute.maid,12416.033342633931
1992-06-25,1118,minute.maid,16213.808663504467
1992-07-02,1118,minute.maid,15995.35784040179
1992-07-09,1118,minute.maid,18648.61565290179
1992-07-16,1118,minute.maid,18297.238839285717
1992-07-23,1118,minute.maid,19484.311104910717
1992-07-30,1118,minute.maid,16610.072126116072
1992-08-06,1118,minute.maid,11263.580078125
1992-08-13,1118,minute.maid,19764.43917410715
1992-08-20,1118,minute.maid,18508.65638950893
1992-08-27,1118,minute.maid,16230.90283203125
1992-09-03,1118,minute.maid,10095.076241629466
1992-09-10,1118,minute.maid,19506.91922433036
1992-09-17,1118,minute.maid,19001.716378348217
1992-09-24,1118,minute.maid,9214.821498325895
1992-10-01,1118,minute.maid,13044.80531529018
1992-06-04,1118,tropicana,17442.90736607143
1992-06-11,1118,tropicana,16967.713448660717
1992-06-18,1118,tropicana,16513.50209263393
1992-06-25,1118,tropicana,12396.24686104911
1992-07-02,1118,tropicana,11501.884905133931
1992-07-09,1118,tropicana,10523.932617187502
1992-07-16,1118,tropicana,14794.610839843754
1992-07-23,1118,tropicana,19779.877790178576
1992-07-30,1118,tropicana,19118.96428571429
1992-08-06,1118,tropicana,9104.200265066966
1992-08-13,1118,tropicana,9636.559570312502
1992-08-20,1118,tropicana,10041.525111607145
1992-08-27,1118,tropicana,11820.125279017857
1992-09-03,1118,tropicana,11864.26136997768
1992-09-10,1118,tropicana,9231.583775111609
1992-09-17,1118,tropicana,18448.245117187504
1992-09-24,1118,tropicana,13229.99114118304
1992-10-01,1118,tropicana,15729.905273437502
1992-06-04,1119,dominicks,10784.502999441966
1992-06-11,1119,dominicks,17387.2275390625
